DateKey	FullDate	Year	Quarter	MonthNumber	MonthName	YearMonth	DayOfMonth	DayName	IsWeekend	FiscalYearSA	SeasonSouthernAfrica
20220414	2022-04-14	2022	2	4	April	2022-04	14	Thursday	0	FY2022/23	Autumn
20220415	2022-04-15	2022	2	4	April	2022-04	15	Friday	0	FY2022/23	Autumn
20220416	2022-04-16	2022	2	4	April	2022-04	16	Saturday	1	FY2022/23	Autumn
20220417	2022-04-17	2022	2	4	April	2022-04	17	Sunday	1	FY2022/23	Autumn
20220418	2022-04-18	2022	2	4	April	2022-04	18	Monday	0	FY2022/23	Autumn
20220419	2022-04-19	2022	2	4	April	2022-04	19	Tuesday	0	FY2022/23	Autumn
20220420	2022-04-20	2022	2	4	April	2022-04	20	Wednesday	0	FY2022/23	Autumn
20220421	2022-04-21	2022	2	4	April	2022-04	21	Thursday	0	FY2022/23	Autumn
20220422	2022-04-22	2022	2	4	April	2022-04	22	Friday	0	FY2022/23	Autumn
20220423	2022-04-23	2022	2	4	April	2022-04	23	Saturday	1	FY2022/23	Autumn
20220424	2022-04-24	2022	2	4	April	2022-04	24	Sunday	1	FY2022/23	Autumn
20220425	2022-04-25	2022	2	4	April	2022-04	25	Monday	0	FY2022/23	Autumn
20220426	2022-04-26	2022	2	4	April	2022-04	26	Tuesday	0	FY2022/23	Autumn
20220427	2022-04-27	2022	2	4	April	2022-04	27	Wednesday	0	FY2022/23	Autumn
20220428	2022-04-28	2022	2	4	April	2022-04	28	Thursday	0	FY2022/23	Autumn
20220429	2022-04-29	2022	2	4	April	2022-04	29	Friday	0	FY2022/23	Autumn
20220430	2022-04-30	2022	2	4	April	2022-04	30	Saturday	1	FY2022/23	Autumn
20220501	2022-05-01	2022	2	5	May	2022-05	1	Sunday	1	FY2022/23	Autumn
20220502	2022-05-02	2022	2	5	May	2022-05	2	Monday	0	FY2022/23	Autumn
20220503	2022-05-03	2022	2	5	May	2022-05	3	Tuesday	0	FY2022/23	Autumn
20220504	2022-05-04	2022	2	5	May	2022-05	4	Wednesday	0	FY2022/23	Autumn
20220505	2022-05-05	2022	2	5	May	2022-05	5	Thursday	0	FY2022/23	Autumn
20220506	2022-05-06	2022	2	5	May	2022-05	6	Friday	0	FY2022/23	Autumn
20220507	2022-05-07	2022	2	5	May	2022-05	7	Saturday	1	FY2022/23	Autumn
20220508	2022-05-08	2022	2	5	May	2022-05	8	Sunday	1	FY2022/23	Autumn
20220509	2022-05-09	2022	2	5	May	2022-05	9	Monday	0	FY2022/23	Autumn
20220510	2022-05-10	2022	2	5	May	2022-05	10	Tuesday	0	FY2022/23	Autumn
20220511	2022-05-11	2022	2	5	May	2022-05	11	Wednesday	0	FY2022/23	Autumn
20220512	2022-05-12	2022	2	5	May	2022-05	12	Thursday	0	FY2022/23	Autumn
20220513	2022-05-13	2022	2	5	May	2022-05	13	Friday	0	FY2022/23	Autumn
20220514	2022-05-14	2022	2	5	May	2022-05	14	Saturday	1	FY2022/23	Autumn
20220515	2022-05-15	2022	2	5	May	2022-05	15	Sunday	1	FY2022/23	Autumn
20220516	2022-05-16	2022	2	5	May	2022-05	16	Monday	0	FY2022/23	Autumn
20220517	2022-05-17	2022	2	5	May	2022-05	17	Tuesday	0	FY2022/23	Autumn
20220518	2022-05-18	2022	2	5	May	2022-05	18	Wednesday	0	FY2022/23	Autumn
20220519	2022-05-19	2022	2	5	May	2022-05	19	Thursday	0	FY2022/23	Autumn
20220520	2022-05-20	2022	2	5	May	2022-05	20	Friday	0	FY2022/23	Autumn
20220521	2022-05-21	2022	2	5	May	2022-05	21	Saturday	1	FY2022/23	Autumn
20220522	2022-05-22	2022	2	5	May	2022-05	22	Sunday	1	FY2022/23	Autumn
20220523	2022-05-23	2022	2	5	May	2022-05	23	Monday	0	FY2022/23	Autumn
20220524	2022-05-24	2022	2	5	May	2022-05	24	Tuesday	0	FY2022/23	Autumn
20220525	2022-05-25	2022	2	5	May	2022-05	25	Wednesday	0	FY2022/23	Autumn
20220526	2022-05-26	2022	2	5	May	2022-05	26	Thursday	0	FY2022/23	Autumn
20220527	2022-05-27	2022	2	5	May	2022-05	27	Friday	0	FY2022/23	Autumn
20220528	2022-05-28	2022	2	5	May	2022-05	28	Saturday	1	FY2022/23	Autumn
20220529	2022-05-29	2022	2	5	May	2022-05	29	Sunday	1	FY2022/23	Autumn
20220530	2022-05-30	2022	2	5	May	2022-05	30	Monday	0	FY2022/23	Autumn
20220531	2022-05-31	2022	2	5	May	2022-05	31	Tuesday	0	FY2022/23	Autumn
20220601	2022-06-01	2022	2	6	June	2022-06	1	Wednesday	0	FY2022/23	Winter
20220602	2022-06-02	2022	2	6	June	2022-06	2	Thursday	0	FY2022/23	Winter
20220603	2022-06-03	2022	2	6	June	2022-06	3	Friday	0	FY2022/23	Winter
20220604	2022-06-04	2022	2	6	June	2022-06	4	Saturday	1	FY2022/23	Winter
20220605	2022-06-05	2022	2	6	June	2022-06	5	Sunday	1	FY2022/23	Winter
20220606	2022-06-06	2022	2	6	June	2022-06	6	Monday	0	FY2022/23	Winter
20220607	2022-06-07	2022	2	6	June	2022-06	7	Tuesday	0	FY2022/23	Winter
20220608	2022-06-08	2022	2	6	June	2022-06	8	Wednesday	0	FY2022/23	Winter
20220609	2022-06-09	2022	2	6	June	2022-06	9	Thursday	0	FY2022/23	Winter
20220610	2022-06-10	2022	2	6	June	2022-06	10	Friday	0	FY2022/23	Winter
20220611	2022-06-11	2022	2	6	June	2022-06	11	Saturday	1	FY2022/23	Winter
20220612	2022-06-12	2022	2	6	June	2022-06	12	Sunday	1	FY2022/23	Winter
20220613	2022-06-13	2022	2	6	June	2022-06	13	Monday	0	FY2022/23	Winter
20220614	2022-06-14	2022	2	6	June	2022-06	14	Tuesday	0	FY2022/23	Winter
20220615	2022-06-15	2022	2	6	June	2022-06	15	Wednesday	0	FY2022/23	Winter
20220616	2022-06-16	2022	2	6	June	2022-06	16	Thursday	0	FY2022/23	Winter
20220617	2022-06-17	2022	2	6	June	2022-06	17	Friday	0	FY2022/23	Winter
20220618	2022-06-18	2022	2	6	June	2022-06	18	Saturday	1	FY2022/23	Winter
20220619	2022-06-19	2022	2	6	June	2022-06	19	Sunday	1	FY2022/23	Winter
20220620	2022-06-20	2022	2	6	June	2022-06	20	Monday	0	FY2022/23	Winter
20220621	2022-06-21	2022	2	6	June	2022-06	21	Tuesday	0	FY2022/23	Winter
20220622	2022-06-22	2022	2	6	June	2022-06	22	Wednesday	0	FY2022/23	Winter
20220623	2022-06-23	2022	2	6	June	2022-06	23	Thursday	0	FY2022/23	Winter
20220624	2022-06-24	2022	2	6	June	2022-06	24	Friday	0	FY2022/23	Winter
20220625	2022-06-25	2022	2	6	June	2022-06	25	Saturday	1	FY2022/23	Winter
20220626	2022-06-26	2022	2	6	June	2022-06	26	Sunday	1	FY2022/23	Winter
20220627	2022-06-27	2022	2	6	June	2022-06	27	Monday	0	FY2022/23	Winter
20220628	2022-06-28	2022	2	6	June	2022-06	28	Tuesday	0	FY2022/23	Winter
20220629	2022-06-29	2022	2	6	June	2022-06	29	Wednesday	0	FY2022/23	Winter
20220630	2022-06-30	2022	2	6	June	2022-06	30	Thursday	0	FY2022/23	Winter
20220701	2022-07-01	2022	3	7	July	2022-07	1	Friday	0	FY2022/23	Winter
20220702	2022-07-02	2022	3	7	July	2022-07	2	Saturday	1	FY2022/23	Winter
20220703	2022-07-03	2022	3	7	July	2022-07	3	Sunday	1	FY2022/23	Winter
20220704	2022-07-04	2022	3	7	July	2022-07	4	Monday	0	FY2022/23	Winter
20220705	2022-07-05	2022	3	7	July	2022-07	5	Tuesday	0	FY2022/23	Winter
20220706	2022-07-06	2022	3	7	July	2022-07	6	Wednesday	0	FY2022/23	Winter
20220707	2022-07-07	2022	3	7	July	2022-07	7	Thursday	0	FY2022/23	Winter
20220708	2022-07-08	2022	3	7	July	2022-07	8	Friday	0	FY2022/23	Winter
20220709	2022-07-09	2022	3	7	July	2022-07	9	Saturday	1	FY2022/23	Winter
20220710	2022-07-10	2022	3	7	July	2022-07	10	Sunday	1	FY2022/23	Winter
20220711	2022-07-11	2022	3	7	July	2022-07	11	Monday	0	FY2022/23	Winter
20220712	2022-07-12	2022	3	7	July	2022-07	12	Tuesday	0	FY2022/23	Winter
20220713	2022-07-13	2022	3	7	July	2022-07	13	Wednesday	0	FY2022/23	Winter
20220714	2022-07-14	2022	3	7	July	2022-07	14	Thursday	0	FY2022/23	Winter
20220715	2022-07-15	2022	3	7	July	2022-07	15	Friday	0	FY2022/23	Winter
20220716	2022-07-16	2022	3	7	July	2022-07	16	Saturday	1	FY2022/23	Winter
20220717	2022-07-17	2022	3	7	July	2022-07	17	Sunday	1	FY2022/23	Winter
20220718	2022-07-18	2022	3	7	July	2022-07	18	Monday	0	FY2022/23	Winter
20220719	2022-07-19	2022	3	7	July	2022-07	19	Tuesday	0	FY2022/23	Winter
20220720	2022-07-20	2022	3	7	July	2022-07	20	Wednesday	0	FY2022/23	Winter
20220721	2022-07-21	2022	3	7	July	2022-07	21	Thursday	0	FY2022/23	Winter
20220722	2022-07-22	2022	3	7	July	2022-07	22	Friday	0	FY2022/23	Winter
20220723	2022-07-23	2022	3	7	July	2022-07	23	Saturday	1	FY2022/23	Winter
20220724	2022-07-24	2022	3	7	July	2022-07	24	Sunday	1	FY2022/23	Winter
20220725	2022-07-25	2022	3	7	July	2022-07	25	Monday	0	FY2022/23	Winter
20220726	2022-07-26	2022	3	7	July	2022-07	26	Tuesday	0	FY2022/23	Winter
20220727	2022-07-27	2022	3	7	July	2022-07	27	Wednesday	0	FY2022/23	Winter
20220728	2022-07-28	2022	3	7	July	2022-07	28	Thursday	0	FY2022/23	Winter
20220729	2022-07-29	2022	3	7	July	2022-07	29	Friday	0	FY2022/23	Winter
20220730	2022-07-30	2022	3	7	July	2022-07	30	Saturday	1	FY2022/23	Winter
20220731	2022-07-31	2022	3	7	July	2022-07	31	Sunday	1	FY2022/23	Winter
20220801	2022-08-01	2022	3	8	August	2022-08	1	Monday	0	FY2022/23	Winter
20220802	2022-08-02	2022	3	8	August	2022-08	2	Tuesday	0	FY2022/23	Winter
20220803	2022-08-03	2022	3	8	August	2022-08	3	Wednesday	0	FY2022/23	Winter
20220804	2022-08-04	2022	3	8	August	2022-08	4	Thursday	0	FY2022/23	Winter
20220805	2022-08-05	2022	3	8	August	2022-08	5	Friday	0	FY2022/23	Winter
20220806	2022-08-06	2022	3	8	August	2022-08	6	Saturday	1	FY2022/23	Winter
20220807	2022-08-07	2022	3	8	August	2022-08	7	Sunday	1	FY2022/23	Winter
20220808	2022-08-08	2022	3	8	August	2022-08	8	Monday	0	FY2022/23	Winter
20220809	2022-08-09	2022	3	8	August	2022-08	9	Tuesday	0	FY2022/23	Winter
20220810	2022-08-10	2022	3	8	August	2022-08	10	Wednesday	0	FY2022/23	Winter
20220811	2022-08-11	2022	3	8	August	2022-08	11	Thursday	0	FY2022/23	Winter
20220812	2022-08-12	2022	3	8	August	2022-08	12	Friday	0	FY2022/23	Winter
20220813	2022-08-13	2022	3	8	August	2022-08	13	Saturday	1	FY2022/23	Winter
20220814	2022-08-14	2022	3	8	August	2022-08	14	Sunday	1	FY2022/23	Winter
20220815	2022-08-15	2022	3	8	August	2022-08	15	Monday	0	FY2022/23	Winter
20220816	2022-08-16	2022	3	8	August	2022-08	16	Tuesday	0	FY2022/23	Winter
20220817	2022-08-17	2022	3	8	August	2022-08	17	Wednesday	0	FY2022/23	Winter
20220818	2022-08-18	2022	3	8	August	2022-08	18	Thursday	0	FY2022/23	Winter
20220819	2022-08-19	2022	3	8	August	2022-08	19	Friday	0	FY2022/23	Winter
20220820	2022-08-20	2022	3	8	August	2022-08	20	Saturday	1	FY2022/23	Winter
20220821	2022-08-21	2022	3	8	August	2022-08	21	Sunday	1	FY2022/23	Winter
20220822	2022-08-22	2022	3	8	August	2022-08	22	Monday	0	FY2022/23	Winter
20220823	2022-08-23	2022	3	8	August	2022-08	23	Tuesday	0	FY2022/23	Winter
20220824	2022-08-24	2022	3	8	August	2022-08	24	Wednesday	0	FY2022/23	Winter
20220825	2022-08-25	2022	3	8	August	2022-08	25	Thursday	0	FY2022/23	Winter
20220826	2022-08-26	2022	3	8	August	2022-08	26	Friday	0	FY2022/23	Winter
20220827	2022-08-27	2022	3	8	August	2022-08	27	Saturday	1	FY2022/23	Winter
20220828	2022-08-28	2022	3	8	August	2022-08	28	Sunday	1	FY2022/23	Winter
20220829	2022-08-29	2022	3	8	August	2022-08	29	Monday	0	FY2022/23	Winter
20220830	2022-08-30	2022	3	8	August	2022-08	30	Tuesday	0	FY2022/23	Winter
20220831	2022-08-31	2022	3	8	August	2022-08	31	Wednesday	0	FY2022/23	Winter
20220901	2022-09-01	2022	3	9	September	2022-09	1	Thursday	0	FY2022/23	Spring
20220902	2022-09-02	2022	3	9	September	2022-09	2	Friday	0	FY2022/23	Spring
20220903	2022-09-03	2022	3	9	September	2022-09	3	Saturday	1	FY2022/23	Spring
20220904	2022-09-04	2022	3	9	September	2022-09	4	Sunday	1	FY2022/23	Spring
20220905	2022-09-05	2022	3	9	September	2022-09	5	Monday	0	FY2022/23	Spring
20220906	2022-09-06	2022	3	9	September	2022-09	6	Tuesday	0	FY2022/23	Spring
20220907	2022-09-07	2022	3	9	September	2022-09	7	Wednesday	0	FY2022/23	Spring
20220908	2022-09-08	2022	3	9	September	2022-09	8	Thursday	0	FY2022/23	Spring
20220909	2022-09-09	2022	3	9	September	2022-09	9	Friday	0	FY2022/23	Spring
20220910	2022-09-10	2022	3	9	September	2022-09	10	Saturday	1	FY2022/23	Spring
20220911	2022-09-11	2022	3	9	September	2022-09	11	Sunday	1	FY2022/23	Spring
20220912	2022-09-12	2022	3	9	September	2022-09	12	Monday	0	FY2022/23	Spring
20220913	2022-09-13	2022	3	9	September	2022-09	13	Tuesday	0	FY2022/23	Spring
20220914	2022-09-14	2022	3	9	September	2022-09	14	Wednesday	0	FY2022/23	Spring
20220915	2022-09-15	2022	3	9	September	2022-09	15	Thursday	0	FY2022/23	Spring
20220916	2022-09-16	2022	3	9	September	2022-09	16	Friday	0	FY2022/23	Spring
20220917	2022-09-17	2022	3	9	September	2022-09	17	Saturday	1	FY2022/23	Spring
20220918	2022-09-18	2022	3	9	September	2022-09	18	Sunday	1	FY2022/23	Spring
20220919	2022-09-19	2022	3	9	September	2022-09	19	Monday	0	FY2022/23	Spring
20220920	2022-09-20	2022	3	9	September	2022-09	20	Tuesday	0	FY2022/23	Spring
20220921	2022-09-21	2022	3	9	September	2022-09	21	Wednesday	0	FY2022/23	Spring
20220922	2022-09-22	2022	3	9	September	2022-09	22	Thursday	0	FY2022/23	Spring
20220923	2022-09-23	2022	3	9	September	2022-09	23	Friday	0	FY2022/23	Spring
20220924	2022-09-24	2022	3	9	September	2022-09	24	Saturday	1	FY2022/23	Spring
20220925	2022-09-25	2022	3	9	September	2022-09	25	Sunday	1	FY2022/23	Spring
20220926	2022-09-26	2022	3	9	September	2022-09	26	Monday	0	FY2022/23	Spring
20220927	2022-09-27	2022	3	9	September	2022-09	27	Tuesday	0	FY2022/23	Spring
20220928	2022-09-28	2022	3	9	September	2022-09	28	Wednesday	0	FY2022/23	Spring
20220929	2022-09-29	2022	3	9	September	2022-09	29	Thursday	0	FY2022/23	Spring
20220930	2022-09-30	2022	3	9	September	2022-09	30	Friday	0	FY2022/23	Spring
20221001	2022-10-01	2022	4	10	October	2022-10	1	Saturday	1	FY2022/23	Spring
20221002	2022-10-02	2022	4	10	October	2022-10	2	Sunday	1	FY2022/23	Spring
20221003	2022-10-03	2022	4	10	October	2022-10	3	Monday	0	FY2022/23	Spring
20221004	2022-10-04	2022	4	10	October	2022-10	4	Tuesday	0	FY2022/23	Spring
20221005	2022-10-05	2022	4	10	October	2022-10	5	Wednesday	0	FY2022/23	Spring
20221006	2022-10-06	2022	4	10	October	2022-10	6	Thursday	0	FY2022/23	Spring
20221007	2022-10-07	2022	4	10	October	2022-10	7	Friday	0	FY2022/23	Spring
20221008	2022-10-08	2022	4	10	October	2022-10	8	Saturday	1	FY2022/23	Spring
20221009	2022-10-09	2022	4	10	October	2022-10	9	Sunday	1	FY2022/23	Spring
20221010	2022-10-10	2022	4	10	October	2022-10	10	Monday	0	FY2022/23	Spring
20221011	2022-10-11	2022	4	10	October	2022-10	11	Tuesday	0	FY2022/23	Spring
20221012	2022-10-12	2022	4	10	October	2022-10	12	Wednesday	0	FY2022/23	Spring
20221013	2022-10-13	2022	4	10	October	2022-10	13	Thursday	0	FY2022/23	Spring
20221014	2022-10-14	2022	4	10	October	2022-10	14	Friday	0	FY2022/23	Spring
20221015	2022-10-15	2022	4	10	October	2022-10	15	Saturday	1	FY2022/23	Spring
20221016	2022-10-16	2022	4	10	October	2022-10	16	Sunday	1	FY2022/23	Spring
20221017	2022-10-17	2022	4	10	October	2022-10	17	Monday	0	FY2022/23	Spring
20221018	2022-10-18	2022	4	10	October	2022-10	18	Tuesday	0	FY2022/23	Spring
20221019	2022-10-19	2022	4	10	October	2022-10	19	Wednesday	0	FY2022/23	Spring
20221020	2022-10-20	2022	4	10	October	2022-10	20	Thursday	0	FY2022/23	Spring
20221021	2022-10-21	2022	4	10	October	2022-10	21	Friday	0	FY2022/23	Spring
20221022	2022-10-22	2022	4	10	October	2022-10	22	Saturday	1	FY2022/23	Spring
20221023	2022-10-23	2022	4	10	October	2022-10	23	Sunday	1	FY2022/23	Spring
20221024	2022-10-24	2022	4	10	October	2022-10	24	Monday	0	FY2022/23	Spring
20221025	2022-10-25	2022	4	10	October	2022-10	25	Tuesday	0	FY2022/23	Spring
20221026	2022-10-26	2022	4	10	October	2022-10	26	Wednesday	0	FY2022/23	Spring
20221027	2022-10-27	2022	4	10	October	2022-10	27	Thursday	0	FY2022/23	Spring
20221028	2022-10-28	2022	4	10	October	2022-10	28	Friday	0	FY2022/23	Spring
20221029	2022-10-29	2022	4	10	October	2022-10	29	Saturday	1	FY2022/23	Spring
20221030	2022-10-30	2022	4	10	October	2022-10	30	Sunday	1	FY2022/23	Spring
20221031	2022-10-31	2022	4	10	October	2022-10	31	Monday	0	FY2022/23	Spring
20221101	2022-11-01	2022	4	11	November	2022-11	1	Tuesday	0	FY2022/23	Spring
20221102	2022-11-02	2022	4	11	November	2022-11	2	Wednesday	0	FY2022/23	Spring
20221103	2022-11-03	2022	4	11	November	2022-11	3	Thursday	0	FY2022/23	Spring
20221104	2022-11-04	2022	4	11	November	2022-11	4	Friday	0	FY2022/23	Spring
20221105	2022-11-05	2022	4	11	November	2022-11	5	Saturday	1	FY2022/23	Spring
20221106	2022-11-06	2022	4	11	November	2022-11	6	Sunday	1	FY2022/23	Spring
20221107	2022-11-07	2022	4	11	November	2022-11	7	Monday	0	FY2022/23	Spring
20221108	2022-11-08	2022	4	11	November	2022-11	8	Tuesday	0	FY2022/23	Spring
20221109	2022-11-09	2022	4	11	November	2022-11	9	Wednesday	0	FY2022/23	Spring
20221110	2022-11-10	2022	4	11	November	2022-11	10	Thursday	0	FY2022/23	Spring
20221111	2022-11-11	2022	4	11	November	2022-11	11	Friday	0	FY2022/23	Spring
20221112	2022-11-12	2022	4	11	November	2022-11	12	Saturday	1	FY2022/23	Spring
20221113	2022-11-13	2022	4	11	November	2022-11	13	Sunday	1	FY2022/23	Spring
20221114	2022-11-14	2022	4	11	November	2022-11	14	Monday	0	FY2022/23	Spring
20221115	2022-11-15	2022	4	11	November	2022-11	15	Tuesday	0	FY2022/23	Spring
20221116	2022-11-16	2022	4	11	November	2022-11	16	Wednesday	0	FY2022/23	Spring
20221117	2022-11-17	2022	4	11	November	2022-11	17	Thursday	0	FY2022/23	Spring
20221118	2022-11-18	2022	4	11	November	2022-11	18	Friday	0	FY2022/23	Spring
20221119	2022-11-19	2022	4	11	November	2022-11	19	Saturday	1	FY2022/23	Spring
20221120	2022-11-20	2022	4	11	November	2022-11	20	Sunday	1	FY2022/23	Spring
20221121	2022-11-21	2022	4	11	November	2022-11	21	Monday	0	FY2022/23	Spring
20221122	2022-11-22	2022	4	11	November	2022-11	22	Tuesday	0	FY2022/23	Spring
20221123	2022-11-23	2022	4	11	November	2022-11	23	Wednesday	0	FY2022/23	Spring
20221124	2022-11-24	2022	4	11	November	2022-11	24	Thursday	0	FY2022/23	Spring
20221125	2022-11-25	2022	4	11	November	2022-11	25	Friday	0	FY2022/23	Spring
20221126	2022-11-26	2022	4	11	November	2022-11	26	Saturday	1	FY2022/23	Spring
20221127	2022-11-27	2022	4	11	November	2022-11	27	Sunday	1	FY2022/23	Spring
20221128	2022-11-28	2022	4	11	November	2022-11	28	Monday	0	FY2022/23	Spring
20221129	2022-11-29	2022	4	11	November	2022-11	29	Tuesday	0	FY2022/23	Spring
20221130	2022-11-30	2022	4	11	November	2022-11	30	Wednesday	0	FY2022/23	Spring
20221201	2022-12-01	2022	4	12	December	2022-12	1	Thursday	0	FY2022/23	Summer
20221202	2022-12-02	2022	4	12	December	2022-12	2	Friday	0	FY2022/23	Summer
20221203	2022-12-03	2022	4	12	December	2022-12	3	Saturday	1	FY2022/23	Summer
20221204	2022-12-04	2022	4	12	December	2022-12	4	Sunday	1	FY2022/23	Summer
20221205	2022-12-05	2022	4	12	December	2022-12	5	Monday	0	FY2022/23	Summer
20221206	2022-12-06	2022	4	12	December	2022-12	6	Tuesday	0	FY2022/23	Summer
20221207	2022-12-07	2022	4	12	December	2022-12	7	Wednesday	0	FY2022/23	Summer
20221208	2022-12-08	2022	4	12	December	2022-12	8	Thursday	0	FY2022/23	Summer
20221209	2022-12-09	2022	4	12	December	2022-12	9	Friday	0	FY2022/23	Summer
20221210	2022-12-10	2022	4	12	December	2022-12	10	Saturday	1	FY2022/23	Summer
20221211	2022-12-11	2022	4	12	December	2022-12	11	Sunday	1	FY2022/23	Summer
20221212	2022-12-12	2022	4	12	December	2022-12	12	Monday	0	FY2022/23	Summer
20221213	2022-12-13	2022	4	12	December	2022-12	13	Tuesday	0	FY2022/23	Summer
20221214	2022-12-14	2022	4	12	December	2022-12	14	Wednesday	0	FY2022/23	Summer
20221215	2022-12-15	2022	4	12	December	2022-12	15	Thursday	0	FY2022/23	Summer
20221216	2022-12-16	2022	4	12	December	2022-12	16	Friday	0	FY2022/23	Summer
20221217	2022-12-17	2022	4	12	December	2022-12	17	Saturday	1	FY2022/23	Summer
20221218	2022-12-18	2022	4	12	December	2022-12	18	Sunday	1	FY2022/23	Summer
20221219	2022-12-19	2022	4	12	December	2022-12	19	Monday	0	FY2022/23	Summer
20221220	2022-12-20	2022	4	12	December	2022-12	20	Tuesday	0	FY2022/23	Summer
20221221	2022-12-21	2022	4	12	December	2022-12	21	Wednesday	0	FY2022/23	Summer
20221222	2022-12-22	2022	4	12	December	2022-12	22	Thursday	0	FY2022/23	Summer
20221223	2022-12-23	2022	4	12	December	2022-12	23	Friday	0	FY2022/23	Summer
20221224	2022-12-24	2022	4	12	December	2022-12	24	Saturday	1	FY2022/23	Summer
20221225	2022-12-25	2022	4	12	December	2022-12	25	Sunday	1	FY2022/23	Summer
20221226	2022-12-26	2022	4	12	December	2022-12	26	Monday	0	FY2022/23	Summer
20221227	2022-12-27	2022	4	12	December	2022-12	27	Tuesday	0	FY2022/23	Summer
20221228	2022-12-28	2022	4	12	December	2022-12	28	Wednesday	0	FY2022/23	Summer
20221229	2022-12-29	2022	4	12	December	2022-12	29	Thursday	0	FY2022/23	Summer
20221230	2022-12-30	2022	4	12	December	2022-12	30	Friday	0	FY2022/23	Summer
20221231	2022-12-31	2022	4	12	December	2022-12	31	Saturday	1	FY2022/23	Summer
20230101	2023-01-01	2023	1	1	January	2023-01	1	Sunday	1	FY2022/23	Summer
20230102	2023-01-02	2023	1	1	January	2023-01	2	Monday	0	FY2022/23	Summer
20230103	2023-01-03	2023	1	1	January	2023-01	3	Tuesday	0	FY2022/23	Summer
20230104	2023-01-04	2023	1	1	January	2023-01	4	Wednesday	0	FY2022/23	Summer
20230105	2023-01-05	2023	1	1	January	2023-01	5	Thursday	0	FY2022/23	Summer
20230106	2023-01-06	2023	1	1	January	2023-01	6	Friday	0	FY2022/23	Summer
20230107	2023-01-07	2023	1	1	January	2023-01	7	Saturday	1	FY2022/23	Summer
20230108	2023-01-08	2023	1	1	January	2023-01	8	Sunday	1	FY2022/23	Summer
20230109	2023-01-09	2023	1	1	January	2023-01	9	Monday	0	FY2022/23	Summer
20230110	2023-01-10	2023	1	1	January	2023-01	10	Tuesday	0	FY2022/23	Summer
20230111	2023-01-11	2023	1	1	January	2023-01	11	Wednesday	0	FY2022/23	Summer
20230112	2023-01-12	2023	1	1	January	2023-01	12	Thursday	0	FY2022/23	Summer
20230113	2023-01-13	2023	1	1	January	2023-01	13	Friday	0	FY2022/23	Summer
20230114	2023-01-14	2023	1	1	January	2023-01	14	Saturday	1	FY2022/23	Summer
20230115	2023-01-15	2023	1	1	January	2023-01	15	Sunday	1	FY2022/23	Summer
20230116	2023-01-16	2023	1	1	January	2023-01	16	Monday	0	FY2022/23	Summer
20230117	2023-01-17	2023	1	1	January	2023-01	17	Tuesday	0	FY2022/23	Summer
20230118	2023-01-18	2023	1	1	January	2023-01	18	Wednesday	0	FY2022/23	Summer
20230119	2023-01-19	2023	1	1	January	2023-01	19	Thursday	0	FY2022/23	Summer
20230120	2023-01-20	2023	1	1	January	2023-01	20	Friday	0	FY2022/23	Summer
20230121	2023-01-21	2023	1	1	January	2023-01	21	Saturday	1	FY2022/23	Summer
20230122	2023-01-22	2023	1	1	January	2023-01	22	Sunday	1	FY2022/23	Summer
20230123	2023-01-23	2023	1	1	January	2023-01	23	Monday	0	FY2022/23	Summer
20230124	2023-01-24	2023	1	1	January	2023-01	24	Tuesday	0	FY2022/23	Summer
20230125	2023-01-25	2023	1	1	January	2023-01	25	Wednesday	0	FY2022/23	Summer
20230126	2023-01-26	2023	1	1	January	2023-01	26	Thursday	0	FY2022/23	Summer
20230127	2023-01-27	2023	1	1	January	2023-01	27	Friday	0	FY2022/23	Summer
20230128	2023-01-28	2023	1	1	January	2023-01	28	Saturday	1	FY2022/23	Summer
20230129	2023-01-29	2023	1	1	January	2023-01	29	Sunday	1	FY2022/23	Summer
20230130	2023-01-30	2023	1	1	January	2023-01	30	Monday	0	FY2022/23	Summer
20230131	2023-01-31	2023	1	1	January	2023-01	31	Tuesday	0	FY2022/23	Summer
20230201	2023-02-01	2023	1	2	February	2023-02	1	Wednesday	0	FY2022/23	Summer
20230202	2023-02-02	2023	1	2	February	2023-02	2	Thursday	0	FY2022/23	Summer
20230203	2023-02-03	2023	1	2	February	2023-02	3	Friday	0	FY2022/23	Summer
20230204	2023-02-04	2023	1	2	February	2023-02	4	Saturday	1	FY2022/23	Summer
20230205	2023-02-05	2023	1	2	February	2023-02	5	Sunday	1	FY2022/23	Summer
20230206	2023-02-06	2023	1	2	February	2023-02	6	Monday	0	FY2022/23	Summer
20230207	2023-02-07	2023	1	2	February	2023-02	7	Tuesday	0	FY2022/23	Summer
20230208	2023-02-08	2023	1	2	February	2023-02	8	Wednesday	0	FY2022/23	Summer
20230209	2023-02-09	2023	1	2	February	2023-02	9	Thursday	0	FY2022/23	Summer
20230210	2023-02-10	2023	1	2	February	2023-02	10	Friday	0	FY2022/23	Summer
20230211	2023-02-11	2023	1	2	February	2023-02	11	Saturday	1	FY2022/23	Summer
20230212	2023-02-12	2023	1	2	February	2023-02	12	Sunday	1	FY2022/23	Summer
20230213	2023-02-13	2023	1	2	February	2023-02	13	Monday	0	FY2022/23	Summer
20230214	2023-02-14	2023	1	2	February	2023-02	14	Tuesday	0	FY2022/23	Summer
20230215	2023-02-15	2023	1	2	February	2023-02	15	Wednesday	0	FY2022/23	Summer
